time,脱硫塔出口氧量,脱硫塔出口SO2
2019-06-13 20:02:00,19.47233333333334,44.43142333333333
2019-06-13 20:03:00,21.064503333333345,5.336579999999999
2019-06-13 20:04:00,20.647133333333336,6.627600000000001
2019-06-13 20:05:00,18.581406666666666,50.84249
2019-06-13 20:06:00,17.827239999999993,74.40945
2019-06-13 20:07:00,17.707760000000018,78.81969333333335
2019-06-13 20:08:00,17.670746666666666,78.39642333333332
2019-06-13 20:09:00,17.63719666666666,80.59258999999999
2019-06-13 20:10:00,17.626419999999978,83.93489
2019-06-13 20:11:00,17.61414999999999,83.55556
2019-06-13 20:12:00,17.595616666666654,83.98211666666666
2019-06-13 20:13:00,17.58524666666666,84.32072333333333
2019-06-13 20:14:00,17.581383333333324,85.52218333333333
2019-06-13 20:15:00,17.596226666666652,85.72895333333332
2019-06-13 20:16:00,17.60598666666668,86.46317333333332
2019-06-13 20:17:00,17.606800000000018,86.04803666666668
2019-06-13 20:18:00,17.607410000000012,82.87667333333333
2019-06-13 20:19:00,17.60903666666666,80.98818999999999
2019-06-13 20:20:00,17.608426666666677,82.44200666666667
2019-06-13 20:21:00,17.60110666666666,85.12659
2019-06-13 20:22:00,17.59663333333334,82.15872999999999
2019-06-13 20:23:00,17.598259999999993,82.39967666666665
2019-06-13 20:24:00,17.599276666666665,80.78959
2019-06-13 20:25:00,17.65387,79.89743333333332
2019-06-13 20:26:00,17.67989666666666,80.51609666666667
2019-06-13 20:27:00,17.687216666666664,81.38380333333333
2019-06-13 20:28:00,17.685386666666666,81.61659666666667
2019-06-13 20:29:00,17.68213333333334,78.23199
2019-06-13 20:30:00,17.688640000000007,79.02971000000001
2019-06-13 20:31:00,17.69413000000001,81.40659
2019-06-13 20:32:00,17.688843333333327,76.20676333333334
2019-06-13 20:33:00,17.68925000000001,76.11395666666668
2019-06-13 20:34:00,17.688843333333338,78.73179333333333
2019-06-13 20:35:00,17.68843666666667,81.82009999999998
2019-06-13 20:36:00,17.688436666666675,81.35775333333333
2019-06-13 20:37:00,17.69006333333335,83.84861
2019-06-13 20:38:00,17.689860000000007,85.02727666666667
2019-06-13 20:39:00,17.700433333333358,84.36305
2019-06-13 20:40:00,17.70998999999998,84.38259
2019-06-13 20:41:00,17.71202333333331,82.26618666666667
2019-06-13 20:42:00,17.71832666666665,81.96662666666667
2019-06-13 20:43:00,17.718733333333326,80.80586999999998
2019-06-13 20:44:00,17.722393333333336,80.58282333333334
2019-06-13 20:45:00,17.722800000000003,79.67602666666666
2019-06-13 20:46:00,17.722800000000003,78.47456666666666
2019-06-13 20:47:00,17.723410000000005,76.60724666666668
2019-06-13 20:48:00,17.727476666666654,77.87708333333332
2019-06-13 20:49:00,17.722800000000003,76.02441666666667
2019-06-13 20:50:00,17.721986666666663,75.97559666666666
2019-06-13 20:51:00,17.724019999999992,76.49492
2019-06-13 20:52:00,17.728696666666647,74.66993333333333
2019-06-13 20:53:00,17.721579999999985,74.30687333333334
2019-06-13 20:54:00,17.713243333333327,74.70899333333332
2019-06-13 20:55:00,17.722596666666664,75.10298333333333
2019-06-13 20:56:00,17.728696666666654,77.78265666666665
2019-06-13 20:57:00,17.724223333333338,80.47212666666668
2019-06-13 20:58:00,17.727069999999983,82.94830333333333
2019-06-13 20:59:00,17.734806666666675,80.11070333333332
2019-06-13 21:00:00,17.739336666666688,76.72773
2019-06-13 21:01:00,17.742826666666687,74.98738000000002
2019-06-13 21:02:00,17.741200000000017,74.96947666666667
2019-06-13 21:03:00,17.748499999999996,65.63615
2019-06-13 21:04:00,18.629219999999997,56.54375666666667
2019-06-13 21:05:00,20.930210000000006,10.647126666666669
2019-06-13 21:06:00,21.04275333333332,0.6707366666666666
2019-06-13 21:07:00,19.266180000000006,34.63574
2019-06-13 21:08:00,17.98862,68.10745666666666
2019-06-13 21:09:00,17.831893333333333,74.68620333333334
2019-06-13 21:10:00,17.807486666666655,76.89541333333334
2019-06-13 21:11:00,17.80219999999998,78.87342666666666
2019-06-13 21:12:00,17.80219999999998,80.31746666666668
2019-06-13 21:13:00,17.80219999999998,79.49207
2019-06-13 21:14:00,17.80219999999998,80.73260333333333
2019-06-13 21:15:00,17.809520000000003,81.05332999999997
2019-06-13 21:16:00,17.82009333333333,78.64875666666666
2019-06-13 21:17:00,17.82436333333333,75.11273999999999
2019-06-13 21:18:00,17.83127666666668,75.32114333333332
2019-06-13 21:19:00,17.832903333333352,74.39316
2019-06-13 21:20:00,17.84632333333336,71.36183666666668
2019-06-13 21:21:00,17.84510333333336,71.11926
2019-06-13 21:22:00,17.84937333333334,72.20187333333332
2019-06-13 21:23:00,17.861429999999995,71.92348666666668
2019-06-13 21:24:00,17.868993333333353,72.42654333333333
2019-06-13 21:25:00,17.869400000000017,75.24625
2019-06-13 21:26:00,17.869400000000017,72.28329333333333
2019-06-13 21:27:00,17.869400000000017,70.45503333333333
2019-06-13 21:28:00,17.869400000000017,69.16240333333333
2019-06-13 21:29:00,17.868993333333343,67.88441999999999
2019-06-13 21:30:00,17.87102666666667,68.78144666666667
2019-06-13 21:31:00,17.871026666666683,68.67236999999999
2019-06-13 21:32:00,17.872043333333345,68.90680333333334
2019-06-13 21:33:00,17.876516666666685,70.09037333333333
2019-06-13 21:34:00,17.878346666666665,70.39643333333333
2019-06-13 21:35:00,17.876719999999995,69.85755333333333
2019-06-13 21:36:00,17.875906666666662,70.66831
2019-06-13 21:37:00,17.876720000000002,73.37241666666667
2019-06-13 21:38:00,17.875093333333325,73.36426666666667
2019-06-13 21:39:00,17.87387333333333,75.34392333333334
2019-06-13 21:40:00,17.87550000000001,75.36507666666667
2019-06-13 21:41:00,18.230383333333325,62.71227333333334
2019-06-13 21:42:00,20.692306666666674,13.501023333333334
2019-06-13 21:43:00,20.991676666666642,0.0032566666666666664
2019-06-13 21:44:00,20.961550000000006,0.0
2019-06-13 21:45:00,20.97497,0.0
2019-06-13 21:46:00,20.977613333333327,0.0
2019-06-13 21:47:00,20.92287333333334,1.3414766666666662
2019-06-13 21:48:00,18.69231333333333,42.78388666666667
2019-06-13 21:49:00,17.870373333333337,67.55230999999999
2019-06-13 21:50:00,17.80829999999999,70.21409
2019-06-13 21:51:00,17.779019999999996,68.56329999999998
2019-06-13 21:52:00,17.768853333333315,73.22751
2019-06-13 21:53:00,17.768243333333324,74.32479000000001
2019-06-13 21:54:00,17.766209999999976,74.85225666666666
2019-06-13 21:55:00,17.765803333333313,76.34351333333332
2019-06-13 21:56:00,17.767023333333313,72.38097
2019-06-13 21:57:00,17.767226666666648,72.02606333333333
2019-06-13 21:58:00,17.769463333333338,71.11925333333333
2019-06-13 21:59:00,17.77474999999999,73.58893333333334
2019-06-13 22:00:00,17.777393333333315,76.14326333333334
2019-06-13 22:01:00,17.775359999999985,76.34515
2019-06-13 22:02:00,17.77779999999999,75.06390333333334
2019-06-13 22:03:00,17.764990000000022,75.25765000000001
2019-06-13 22:04:00,17.74811333333333,74.99064
2019-06-13 22:05:00,17.753196666666657,69.10055333333334
2019-06-13 22:06:00,17.946270000000005,64.86935666666666
2019-06-13 22:07:00,20.367723333333334,25.12821333333333
2019-06-13 22:08:00,21.10337333333333,2.5527000000000006
2019-06-13 22:09:00,20.07631666666667,22.875056666666666
2019-06-13 22:10:00,18.195569999999996,69.0289
2019-06-13 22:11:00,17.81603666666666,78.60806000000001
2019-06-13 22:12:00,17.77251333333332,81.22588999999999
2019-06-13 22:13:00,17.764786666666648,80.04233333333333
2019-06-13 22:14:00,17.752383333333352,80.47863
2019-06-13 22:15:00,17.741200000000017,81.82336333333335
2019-06-13 22:16:00,17.74140333333335,81.83476333333333
2019-06-13 22:17:00,17.74242000000002,78.38665333333333
2019-06-13 22:18:00,17.74303000000002,76.85468666666667
2019-06-13 22:19:00,17.747910000000005,75.91210333333333
2019-06-13 22:20:00,17.766616666666657,78.76758999999998
2019-06-13 22:21:00,17.765599999999974,78.17827333333334
2019-06-13 22:22:00,17.78511999999999,77.80382
2019-06-13 22:23:00,17.79,80.53235666666666
2019-06-13 22:24:00,17.784713333333336,80.33211333333334
2019-06-13 22:25:00,17.783086666666666,77.95848333333333
2019-06-13 22:26:00,17.77861333333332,82.41269333333334
2019-06-13 22:27:00,17.772716666666668,80.87587666666668
2019-06-13 22:28:00,17.767633333333322,80.19861666666667
2019-06-13 22:29:00,17.76702333333332,78.24338666666667
2019-06-13 22:30:00,17.809316666666675,76.85961
2019-06-13 22:31:00,17.85262666666665,75.71186
2019-06-13 22:32:00,17.859196666666655,76.11884
2019-06-13 22:33:00,17.863503333333323,74.85226666666667
2019-06-13 22:34:00,17.861226666666642,75.03785666666668
2019-06-13 22:35:00,17.85709999999997,74.54621333333333
2019-06-13 22:36:00,17.858963333333303,74.86203666666667
2019-06-13 22:37:00,17.855883333333306,76.02931333333332
2019-06-13 22:38:00,17.85587999999999,77.00773666666667
2019-06-13 22:39:00,17.856496666666647,79.01343333333331
2019-06-13 22:40:00,17.855066666666644,77.57101666666667
2019-06-13 22:41:00,17.868533333333342,77.56451
2019-06-13 22:42:00,17.90559333333331,74.58853
2019-06-13 22:43:00,17.89237666666669,76.03256333333334
2019-06-13 22:44:00,17.876923333333327,73.06308666666666
2019-06-13 22:45:00,17.869400000000017,74.31014666666668
2019-06-13 22:46:00,17.86960333333335,76.49978666666667
2019-06-13 22:47:00,17.87102666666668,75.99023666666666
2019-06-13 22:48:00,17.869400000000017,77.44078333333333
2019-06-13 22:49:00,17.867366666666666,76.63817333333333
2019-06-13 22:50:00,17.869400000000017,75.49858
2019-06-13 22:51:00,17.869400000000017,75.8128
2019-06-13 22:52:00,17.87753333333335,74.14896666666668
2019-06-13 22:53:00,17.884649999999997,74.82622666666667
2019-06-13 22:54:00,17.88709000000001,74.73991666666667
2019-06-13 22:55:00,17.89278333333335,74.64063
2019-06-13 22:56:00,17.89380000000003,75.13716333333333
2019-06-13 22:57:00,17.89380000000003,76.52259333333335
2019-06-13 22:58:00,17.89380000000003,78.17664666666667
2019-06-13 22:59:00,17.89380000000003,81.23564666666668
2019-06-13 23:00:00,17.89380000000003,81.66707666666666
2019-06-13 23:01:00,17.889326666666662,82.37361666666666
2019-06-13 23:02:00,17.892376666666692,82.83923999999999
2019-06-13 23:03:00,17.888716666666664,79.04110666666666
2019-06-13 23:04:00,17.88648000000001,76.05861
2019-06-13 23:05:00,17.88607333333334,76.20513666666666
2019-06-13 23:06:00,17.873873333333336,76.70491666666668
2019-06-13 23:07:00,17.86960333333335,75.38788
2019-06-13 23:08:00,17.874849999999995,73.24055
2019-06-13 23:09:00,19.48738333333333,55.58975333333333
2019-06-13 23:10:00,21.003266666666672,12.273499999999999
2019-06-13 23:11:00,20.783483333333336,8.371196666666666
2019-06-13 23:12:00,18.964393333333337,53.57265666666667
2019-06-13 23:13:00,18.076726666666673,84.99146
2019-06-13 23:14:00,17.991703333333337,90.93041000000001
2019-06-13 23:15:00,17.97820333333334,93.58404666666668
2019-06-13 23:16:00,17.97879333333333,93.68986666666666
2019-06-13 23:17:00,17.984986666666682,93.82337
2019-06-13 23:18:00,17.979613333333326,94.37526333333335
2019-06-13 23:19:00,17.98188666666667,94.86040999999999
2019-06-13 23:20:00,17.98230000000001,95.26088666666668
2019-06-13 23:21:00,17.98209333333334,92.40537666666667
2019-06-13 23:22:00,17.97167666666667,91.85674666666667
2019-06-13 23:23:00,17.96334000000001,92.94098000000001
2019-06-13 23:24:00,17.962933333333343,92.54376333333333
2019-06-13 23:25:00,17.961103333333348,92.71468333333333
2019-06-13 23:26:00,17.961306666666683,92.27514333333333
2019-06-13 23:27:00,17.96069666666667,91.22996333333333
2019-06-13 23:28:00,17.965169999999993,91.72812333333333
2019-06-13 23:29:00,17.96273,90.59503333333335
2019-06-13 23:30:00,17.959883333333337,92.16280333333333
2019-06-13 23:31:00,17.955816666666657,92.12536333333333
2019-06-13 23:32:00,17.947479999999995,91.20717666666667
2019-06-13 23:33:00,17.943209999999983,93.40171333333335
2019-06-13 23:34:00,17.944429999999993,94.82458333333334
2019-06-13 23:35:00,17.944023333333323,96.86285
2019-06-13 23:36:00,17.94198999999999,99.97395000000002
2019-06-13 23:37:00,17.941786666666662,99.08346333333334
2019-06-13 23:38:00,17.93507666666665,99.04925666666666
2019-06-13 23:39:00,17.927146666666673,97.89825
2019-06-13 23:40:00,17.92348666666667,97.00609666666666
2019-06-13 23:41:00,17.92125,97.16402666666669
2019-06-13 23:42:00,17.915556666666667,96.37769333333334
2019-06-13 23:43:00,17.90681333333333,93.87870333333332
2019-06-13 23:44:00,17.89949333333334,94.00569666666667
2019-06-13 23:45:00,17.89441000000002,94.90762
2019-06-13 23:46:00,17.89908666666668,92.03094666666665
2019-06-13 23:47:00,17.893800000000024,89.36264666666669
2019-06-13 23:48:00,17.888716666666664,88.46399333333335
2019-06-13 23:49:00,17.891360000000027,86.4355
2019-06-13 23:50:00,17.89380000000003,81.42939666666666
2019-06-13 23:51:00,17.89380000000003,81.73058666666667
2019-06-13 23:52:00,17.89380000000003,83.74766333333334
2019-06-13 23:53:00,17.897053333333336,83.68742666666667
2019-06-13 23:54:00,17.899086666666665,81.61824
2019-06-13 23:55:00,17.897663333333334,81.45218333333334
2019-06-13 23:56:00,17.90132333333332,80.27025
2019-06-13 23:57:00,17.900103333333334,80.65772666666668
2019-06-13 23:58:00,17.900916666666667,81.32519333333333
2019-06-13 23:59:00,17.90071333333333,79.17622999999999
2019-06-14 00:00:00,17.911693333333336,76.29141333333334
2019-06-14 00:01:00,17.913116666666674,78.24501333333332
2019-06-14 00:02:00,17.915963333333327,80.55842333333332
2019-06-14 00:03:00,17.91738666666665,79.89744666666665
2019-06-14 00:04:00,17.926739999999985,80.45746666666666
2019-06-14 00:05:00,17.936093333333343,79.78510000000001
2019-06-14 00:06:00,17.94259999999998,83.80626333333333
2019-06-14 00:07:00,17.94747999999998,83.19250666666666
2019-06-14 00:08:00,17.923893333333318,82.6797
2019-06-14 00:09:00,17.916369999999993,82.59829
2019-06-14 00:10:00,17.917793333333325,73.71917333333333
2019-06-14 00:11:00,18.823563333333333,65.70127666666667
2019-06-14 00:12:00,20.85898666666668,19.689063333333333
2019-06-14 00:13:00,21.000833333333333,4.862846666666667
2019-06-14 00:14:00,19.647539999999996,33.33009
2019-06-14 00:15:00,18.407413333333334,68.70656666666666
2019-06-14 00:16:00,18.208579999999998,79.85185333333332
2019-06-14 00:17:00,18.16748333333334,84.77492333333333
2019-06-14 00:18:00,18.157519999999995,85.53360666666667
2019-06-14 00:19:00,18.14999666666666,84.76353
2019-06-14 00:20:00,18.144913333333328,84.52747666666666
2019-06-14 00:21:00,18.144506666666654,86.86204333333332
2019-06-14 00:22:00,18.134136666666656,83.99675
2019-06-14 00:23:00,18.131899999999987,82.79365333333332
2019-06-14 00:24:00,18.131696666666656,82.30687666666667
2019-06-14 00:25:00,18.131899999999987,82.57549999999999
2019-06-14 00:26:00,18.131899999999987,82.36384666666666
2019-06-14 00:27:00,18.132509999999993,83.49695666666668
2019-06-14 00:28:00,18.131899999999987,85.72568666666666
2019-06-14 00:29:00,18.130273333333328,87.27229
2019-06-14 00:30:00,18.11461333333333,85.2959
2019-06-14 00:31:00,18.102566666666657,85.45056
2019-06-14 00:32:00,18.097233333333325,85.63942000000002
2019-06-14 00:33:00,18.100080000000013,85.24217
2019-06-14 00:34:00,18.107273333333332,84.70654666666667
2019-06-14 00:35:00,18.119699999999987,86.87343
2019-06-14 00:36:00,18.119699999999987,91.15996
2019-06-14 00:37:00,18.11929333333332,87.95279666666666
2019-06-14 00:38:00,18.120106666666654,86.93366333333334
2019-06-14 00:39:00,18.119699999999987,87.10784666666666
2019-06-14 00:40:00,18.12152999999999,87.0639
2019-06-14 00:41:00,18.414556666666677,76.20025000000001
2019-06-14 00:42:00,20.57448666666666,25.51893
2019-06-14 00:43:00,20.927143333333326,2.7073599999999995
2019-06-14 00:44:00,20.967853333333338,0.0
2019-06-14 00:45:00,20.97334333333332,0.0
2019-06-14 00:46:00,20.98025666666666,0.0
2019-06-14 00:47:00,20.921246666666697,1.7712633333333334
2019-06-14 00:48:00,18.937933333333334,45.95849666666666
2019-06-14 00:49:00,18.194543333333346,73.61824666666666
2019-06-14 00:50:00,18.141659999999995,79.21205666666665
2019-06-14 00:51:00,18.113599999999995,78.87180333333332
2019-06-14 00:52:00,18.101733333333346,84.62353333333333
2019-06-14 00:53:00,18.09621666666665,87.28043000000001
2019-06-14 00:54:00,18.095199999999984,87.23810000000002
2019-06-14 00:55:00,18.091133333333335,88.49655
2019-06-14 00:56:00,18.090319999999995,89.15426333333335
2019-06-14 00:57:00,18.08991333333334,85.87058666666667
2019-06-14 00:58:00,18.081983333333337,85.50428999999998
2019-06-14 00:59:00,18.074053333333325,85.02725333333333
2019-06-14 01:00:00,18.069579999999988,85.51892
2019-06-14 01:01:00,18.063886666666672,88.13023666666668
2019-06-14 01:02:00,18.06531,91.80139333333334
2019-06-14 01:03:00,18.07059666666665,90.46806
2019-06-14 01:04:00,18.065513333333342,88.33375333333333
2019-06-14 01:05:00,18.07100333333332,85.99757666666669
2019-06-14 01:06:00,18.068969999999993,85.51567
2019-06-14 01:07:00,18.06876666666668,86.24829333333334
2019-06-14 01:08:00,18.097043333333332,83.89907333333333
2019-06-14 01:09:00,18.109119999999997,84.13350333333332
2019-06-14 01:10:00,18.13210333333334,84.92796666666668
2019-06-14 01:11:00,18.13271333333332,85.22752666666668
2019-06-14 01:12:00,18.138813333333335,78.53481333333333
2019-06-14 01:13:00,18.40925333333333,72.42492
2019-06-14 01:14:00,20.55168666666667,29.55474666666667
2019-06-14 01:15:00,21.069616666666654,4.0000100000000005
2019-06-14 01:16:00,20.34595666666667,16.83191
2019-06-14 01:17:00,18.80892666666667,59.80952666666666
2019-06-14 01:18:00,18.43426666666666,77.23566
2019-06-14 01:19:00,18.38219999999998,82.73830333333333
2019-06-14 01:20:00,18.37589666666664,83.92349333333334
2019-06-14 01:21:00,18.37589666666664,82.66992
2019-06-14 01:22:00,18.367153333333363,81.03053333333334
2019-06-14 01:23:00,18.361460000000015,80.43144000000001
2019-06-14 01:24:00,18.362070000000024,79.39439333333333
2019-06-14 01:25:00,18.357190000000003,79.04435666666667
2019-06-14 01:26:00,18.351700000000015,78.43712
2019-06-14 01:27:00,18.358003333333333,81.85755333333334
2019-06-14 01:28:00,18.353326666666685,83.54905666666667
2019-06-14 01:29:00,18.34450333333333,82.62108666666667
2019-06-14 01:30:00,18.335333333333338,84.21002
2019-06-14 01:31:00,18.32577666666664,84.01305666666666
2019-06-14 01:32:00,18.322523333333347,83.58485333333333
2019-06-14 01:33:00,18.31296666666669,83.85187333333333
2019-06-14 01:34:00,18.31134000000001,84.19211666666666
2019-06-14 01:35:00,18.308289999999996,88.18234666666666
2019-06-14 01:36:00,18.31093333333333,86.7318
2019-06-14 01:37:00,18.308899999999998,85.38218999999998
2019-06-14 01:38:00,18.308899999999998,84.74888666666665
2019-06-14 01:39:00,18.307476666666666,84.50954333333334
2019-06-14 01:40:00,18.302800000000012,84.46399
2019-06-14 01:41:00,18.302800000000012,84.24421
2019-06-14 01:42:00,18.306256666666673,85.66708999999999
2019-06-14 01:43:00,18.304020000000016,85.29590666666667
2019-06-14 01:44:00,18.311136666666663,82.82784666666667
2019-06-14 01:45:00,18.305646666666682,84.28328333333333
2019-06-14 01:46:00,18.308696666666663,84.13024666666666
2019-06-14 01:47:00,18.307476666666666,82.12291333333333
2019-06-14 01:48:00,18.302800000000012,82.26455666666665
2019-06-14 01:49:00,18.31113666666669,81.89662
2019-06-14 01:50:00,18.30991666666667,81.49450333333334
2019-06-14 01:51:00,18.308899999999998,80.53561
2019-06-14 01:52:00,18.311543333333347,78.25642333333333
2019-06-14 01:53:00,18.308899999999998,79.28530666666667
2019-06-14 01:54:00,18.308899999999998,79.39439000000002
2019-06-14 01:55:00,18.309713333333338,79.26740333333333
2019-06-14 01:56:00,18.308899999999998,80.42004333333334
2019-06-14 01:57:00,18.309306666666668,81.43754
2019-06-14 01:58:00,18.305240000000015,80.77167333333334
2019-06-14 01:59:00,18.302800000000012,80.16444666666668
2019-06-14 02:00:00,18.302800000000012,79.57997
2019-06-14 02:01:00,18.30320666666668,81.06960333333333
2019-06-14 02:02:00,18.303206666666675,80.64795000000001
2019-06-14 02:03:00,18.300766666666675,79.25112666666668
2019-06-14 02:04:00,18.296699999999998,76.61376
2019-06-14 02:05:00,18.29527666666667,76.01303333333334
2019-06-14 02:06:00,18.296293333333335,76.66422
2019-06-14 02:07:00,18.300563333333344,77.82986666666666
2019-06-14 02:08:00,18.291616666666688,78.75132333333333
2019-06-14 02:09:00,18.294056666666666,78.15873
2019-06-14 02:10:00,18.30076666666668,77.33659333333333
2019-06-14 02:11:00,18.30036000000001,77.85266333333334
2019-06-14 02:12:00,18.297513333333345,79.99512666666665
2019-06-14 02:13:00,18.281246666666668,80.42165666666666
2019-06-14 02:14:00,18.28267,78.79528333333334
2019-06-14 02:15:00,18.279623333333323,74.48270666666666
2019-06-14 02:16:00,19.80077999999999,54.194546666666675
2019-06-14 02:17:00,21.110513333333337,11.645096666666666
2019-06-14 02:18:00,20.867946666666672,6.616196666666667
2019-06-14 02:19:00,19.251726666666666,41.62475
2019-06-14 02:20:00,18.478630000000006,67.36183
2019-06-14 02:21:00,18.38057333333331,75.80953000000001
2019-06-14 02:22:00,18.37142333333333,79.08994333333334
2019-06-14 02:23:00,18.367560000000022,78.84573666666667
2019-06-14 02:24:00,18.369593333333327,78.31502
2019-06-14 02:25:00,18.375083333333325,77.60358999999998
2019-06-14 02:26:00,18.395416666666666,78.46968666666666
2019-06-14 02:27:00,18.39541666666667,78.10663333333333
2019-06-14 02:28:00,18.394603333333336,75.99999666666668
2019-06-14 02:29:00,18.394400000000005,76.75702000000001
2019-06-14 02:30:00,18.394400000000005,78.01059333333335
2019-06-14 02:31:00,18.394400000000005,76.89703000000002
2019-06-14 02:32:00,18.386673333333338,78.71551
2019-06-14 02:33:00,18.38077666666667,80.76353999999999
2019-06-14 02:34:00,18.381793333333338,79.01505333333334
2019-06-14 02:35:00,18.37935333333333,77.33008333333332
2019-06-14 02:36:00,18.37731999999998,77.14936999999999
2019-06-14 02:37:00,18.374879999999987,73.99432
2019-06-14 02:38:00,18.368576666666662,74.77086000000001
2019-06-14 02:39:00,18.369593333333338,73.80220333333335
2019-06-14 02:40:00,18.36695000000002,74.25641666666667
2019-06-14 02:41:00,18.367153333333345,74.87343
2019-06-14 02:42:00,18.363696666666694,74.95156333333334
2019-06-14 02:43:00,18.363086666666696,73.81848666666667
2019-06-14 02:44:00,18.36471333333335,72.39561666666667
2019-06-14 02:45:00,18.369999999999994,73.06472333333332
2019-06-14 02:46:00,18.370813333333327,71.71836666666668
2019-06-14 02:47:00,18.372439999999976,71.68257
2019-06-14 02:48:00,18.37020333333333,72.72935333333334
2019-06-14 02:49:00,18.369186666666675,75.34230666666667
2019-06-14 02:50:00,18.36695000000002,73.57427333333334
2019-06-14 02:51:00,18.364103333333365,72.43957333333333
2019-06-14 02:52:00,18.3643066666667,74.52666333333333
2019-06-14 02:53:00,18.363900000000033,77.36914333333333
2019-06-14 02:54:00,18.359426666666675,77.81034000000001
2019-06-14 02:55:00,18.35190333333335,78.12617
2019-06-14 02:56:00,18.355563333333336,81.07612333333333
2019-06-14 02:57:00,18.348616666666675,78.18152666666667
2019-06-14 02:58:00,18.341026666666654,75.55717
2019-06-14 02:59:00,18.344686666666682,75.65650333333335
2019-06-14 03:00:00,18.34082333333333,75.72486666666667
2019-06-14 03:01:00,18.33939999999999,75.96580666666667
2019-06-14 03:02:00,18.33939999999999,77.01914333333333
2019-06-14 03:03:00,18.33939999999999,76.97679999999998
2019-06-14 03:04:00,18.33939999999999,78.00895666666668
2019-06-14 03:05:00,18.33939999999999,79.78347666666666
2019-06-14 03:06:00,18.338586666666647,77.20635
2019-06-14 03:07:00,18.328013333333335,73.94220666666666
2019-06-14 03:08:00,18.321303333333343,71.41717666666666
2019-06-14 03:09:00,18.31500000000003,72.49329333333333
2019-06-14 03:10:00,18.304223333333347,76.31908666666665
2019-06-14 03:11:00,18.30239333333334,74.38015333333333
2019-06-14 03:12:00,18.296700000000012,73.61010666666667
