time,TE_1003,q3,q1,slope,iqr,diff,temp,label
2019-06-23 23:27:00,-3.226463333333321,-2.614169166666654,-3.381085833333332,-0.0015232881793333954,0.7669166666666776,0.20888522222220912,-3.226463333333321,0.0
2019-06-23 23:28:00,-3.201433333333334,-2.614169166666654,-3.381085833333332,-0.0016103596835979302,0.7669166666666776,0.2084472638888757,-3.201433333333334,0.0
2019-06-23 23:29:00,-3.1770216666666613,-2.614169166666654,-3.381085833333332,-0.0016940523524388749,0.7669166666666776,0.20822845833332024,-3.1770216666666613,0.0
2019-06-23 23:30:00,-3.1672499999999957,-2.614169166666654,-3.381085833333332,-0.001778707262912792,0.7669166666666776,0.2074195138888756,-3.1672499999999957,0.0
2019-06-23 23:31:00,-3.1403966666666676,-2.614169166666654,-3.381085833333332,-0.0018586071089299896,0.7669166666666776,0.20765343055554233,-3.1403966666666676,0.0
2019-06-23 23:32:00,-3.1214833333333374,-2.614169166666654,-3.381085833333332,-0.001936166592933268,0.7669166666666776,0.20797879166665342,-3.1214833333333374,0.0
2019-06-23 23:33:00,-3.1361166666666733,-2.62057291666666,-3.381085833333332,-0.00201976900864569,0.7605129166666718,0.20859912499998684,-3.1214833333333374,0.0
2019-06-23 23:34:00,-3.0506666666666646,-2.62057291666666,-3.381085833333332,-0.0020885917449441358,0.7605129166666718,0.20886877777776458,-3.0506666666666646,0.0
2019-06-23 23:35:00,-3.014041666666664,-2.6214854166666637,-3.381085833333332,-0.0021503219063688703,0.7596004166666681,0.2091284444444313,-3.014041666666664,0.0
2019-06-23 23:36:00,-3.0378483333333293,-2.6214854166666637,-3.381085833333332,-0.0022068264984173203,0.7596004166666681,0.2090930138888756,-3.014041666666664,0.0
2019-06-23 23:37:00,-2.9926749999999984,-2.6214854166666637,-3.381085833333332,-0.0022742271726493776,0.7596004166666681,0.20896601388887567,-2.9926749999999984,0.0
2019-06-23 23:38:00,-2.981075000000004,-2.626676666666672,-3.381085833333332,-0.0023408084131540594,0.7544091666666599,0.2097904305555423,-2.981075000000004,0.0
2019-06-23 23:39:00,-3.003053333333334,-2.6280387499999946,-3.381085833333332,-0.002413232323699995,0.7530470833333371,0.21019255555554228,-2.981075000000004,0.0
2019-06-23 23:40:00,-2.9688666666666776,-2.6280387499999946,-3.381085833333332,-0.0024679243666642856,0.7530470833333371,0.2109609444444314,-2.9688666666666776,0.0
2019-06-23 23:41:00,-2.9346649999999954,-2.6280387499999946,-3.381085833333332,-0.0025123176006804186,0.7530470833333371,0.2115104305555425,-2.9346649999999954,0.0
2019-06-23 23:42:00,-2.932220000000001,-2.6280387499999946,-3.381085833333332,-0.00256625932899165,0.7530470833333371,0.21160719444443152,-2.932220000000001,0.0
2019-06-23 23:43:00,-2.8357766666666677,-2.6280387499999946,-3.381085833333332,-0.002601508132967081,0.7530470833333371,0.2116329999999871,-2.8357766666666677,0.0
2019-06-23 23:44:00,-2.800366666666669,-2.6286604166666656,-3.381085833333332,-0.0026216322108707194,0.7524254166666662,0.2127574444444315,-2.800366666666669,0.0
2019-06-23 23:45:00,-2.754566666666655,-2.6329308333333277,-3.381085833333332,-0.002622752392906514,0.7481550000000041,0.21356134722220918,-2.754566666666655,0.0
2019-06-23 23:46:00,-2.7112199999999973,-2.6393316666666635,-3.381085833333332,-0.002628128285852451,0.7417541666666683,0.2144619861110982,-2.7112199999999973,0.0
2019-06-23 23:47:00,-2.6623983333333285,-2.642383333333319,-3.381085833333332,-0.0026285479541549683,0.7387025000000129,0.2158867083333203,-2.6623983333333285,0.0
2019-06-23 23:48:00,-2.657513333333327,-2.6446779166666694,-3.381085833333332,-0.0026263203236725455,0.7364079166666624,0.2172960416666537,-2.657513333333327,0.0
2019-06-23 23:49:00,-2.587309999999995,-2.6446779166666694,-3.381085833333332,-0.0026112036259692555,0.7364079166666624,0.21770819444443149,-2.587309999999995,0.0
2019-06-23 23:50:00,-2.575698333333328,-2.6446779166666694,-3.381085833333332,-0.002592181794019708,0.7364079166666624,0.21868474999998694,-2.575698333333328,0.0
2019-06-23 23:51:00,-2.58914166666667,-2.6446779166666694,-3.381085833333332,-0.002576808625780637,0.7364079166666624,0.22040434722220917,-2.575698333333328,0.0
2019-06-23 23:52:00,-2.5812016666666793,-2.6446779166666694,-3.381085833333332,-0.00256088404134559,0.7364079166666624,0.2224345555555426,-2.575698333333328,0.0
2019-06-23 23:53:00,-2.5445716666666627,-2.6446779166666694,-3.381085833333332,-0.002542429913817647,0.7364079166666624,0.22289756944443148,-2.5445716666666627,0.0
2019-06-23 23:54:00,-2.489626666666659,-2.6446779166666694,-3.381085833333332,-0.002497367521631331,0.7364079166666624,0.22445968055554263,-2.489626666666659,0.0
2019-06-23 23:55:00,-3.5219650000000016,-2.6475874999999967,-3.3858166666666545,-0.002624590426316319,0.7382291666666578,0.22859584722220933,-2.489626666666659,0.0
2019-06-23 23:56:00,-4.982894999999985,-2.6552233333333266,-3.389183333333321,-0.0030225185465257904,0.7339599999999944,0.23626266666665366,-2.489626666666659,0.0
2019-06-23 23:57:00,-5.656889999999997,-2.659792083333329,-3.394067916666664,-0.0035530260176068595,0.734275833333335,0.24188963888887577,-2.489626666666659,0.0
2019-06-23 23:58:00,-6.10073666666667,-2.661936666666662,-3.3958970833333275,-0.004168147754903278,0.7339604166666653,0.24643319444443143,-2.489626666666659,0.0
2019-06-23 23:59:00,-5.903534999999998,-2.6678833333333305,-3.3987962499999966,-0.004741722536017924,0.7309129166666661,0.2472930833333203,-2.489626666666659,0.0
2019-06-24 00:00:00,-5.018306666666668,-2.6903141666666652,-3.3995616666666564,-0.005144155087091173,0.7092474999999911,0.2537695138888759,-2.489626666666659,0.0
2019-06-24 00:01:00,-4.271666666666668,-2.701759166666662,-3.4009362499999902,-0.005396617925450383,0.6991770833333284,0.26121770833332025,-2.489626666666659,0.0
2019-06-24 00:02:00,-3.6825416666666726,-2.7092362499999965,-3.4023024999999905,-0.005538423896828102,0.693066249999994,0.266600249999987,-2.489626666666659,0.0
2019-06-24 00:03:00,-3.3009633333333355,-2.7130449999999993,-3.4023024999999905,-0.005609458083411364,0.6892574999999912,0.26995795833332026,-2.489626666666659,0.0
2019-06-24 00:04:00,-3.0878999999999976,-2.718689583333333,-3.4023024999999905,-0.005626307276287687,0.6836129166666574,0.2712197638888758,-2.489626666666659,0.0
2019-06-24 00:05:00,-2.924283333333335,-2.7235720833333286,-3.4023024999999905,-0.0055686798615183705,0.6787304166666619,0.2711690138888759,-2.489626666666659,0.0
2019-06-24 00:06:00,-2.865076666666674,-2.7269387499999933,-3.4023024999999905,-0.0054913464373043215,0.6753637499999972,0.27077243055554256,-2.489626666666659,0.0
2019-06-24 00:07:00,-2.8388166666666663,-2.7327287500000033,-3.4023024999999905,-0.005412105082118462,0.6695737499999872,0.2712201527777649,-2.489626666666659,0.0
2019-06-24 00:08:00,-2.893755000000006,-2.73715958333333,-3.4023024999999905,-0.005344289410509941,0.6651429166666603,0.27248674999998707,-2.489626666666659,0.0
2019-06-24 00:09:00,-2.877280000000006,-2.7394495833333234,-3.4023024999999905,-0.005279077787037342,0.662852916666667,0.2732855277777649,-2.8388166666666663,0.0
2019-06-24 00:10:00,-2.8363766666666663,-2.750901666666655,-3.4023024999999905,-0.005203087041438197,0.6514008333333354,0.2737839305555426,-2.8363766666666663,0.0
2019-06-24 00:11:00,-2.820503333333342,-2.7637141666666665,-3.4023024999999905,-0.005114603897239647,0.638588333333324,0.27430797222220943,-2.820503333333342,0.0
2019-06-24 00:12:00,-2.8730016666666742,-2.767219583333336,-3.4023024999999905,-0.005026709301727441,0.6350829166666543,0.2761447499999873,-2.820503333333342,0.0
2019-06-24 00:13:00,-2.8797183333333223,-2.7714991666666666,-3.4023024999999905,-0.004945658218189198,0.6308033333333238,0.2783070555555428,-2.820503333333342,0.0
2019-06-24 00:14:00,-2.831491666666672,-2.7934937500000014,-3.4023024999999905,-0.00486058166232842,0.608808749999989,0.27994513888887607,-2.820503333333342,0.0
2019-06-24 00:15:00,-2.8345383333333345,-2.8154691666666736,-3.4023024999999905,-0.004764472427132549,0.5868333333333169,0.2818018749999872,-2.820503333333342,0.0
2019-06-24 00:16:00,-2.8095183333333296,-2.8177570833333387,-3.4023024999999905,-0.004661238270385596,0.5845454166666517,0.28295155555554274,-2.8095183333333296,0.0
2019-06-24 00:17:00,-2.801583333333326,-2.8177570833333387,-3.4023024999999905,-0.004546202453093567,0.5845454166666517,0.2847629444444317,-2.801583333333326,0.0
2019-06-24 00:18:00,-2.800971666666669,-2.8177570833333387,-3.4023024999999905,-0.004428913910237308,0.5845454166666517,0.2861265277777651,-2.800971666666669,0.0
2019-06-24 00:19:00,-2.848581666666668,-2.8287445833333393,-3.4023024999999905,-0.004308342364819241,0.5735579166666511,0.28759172222220947,-2.800971666666669,0.0
2019-06-24 00:20:00,-2.870568333333331,-2.833776666666669,-3.4023024999999905,-0.004193064254383734,0.5685258333333216,0.2887620277777651,-2.800971666666669,0.0
2019-06-24 00:21:00,-2.800968333333337,-2.833776666666669,-3.4023024999999905,-0.004067772954240728,0.5685258333333216,0.2891231805555429,-2.800968333333337,0.0
2019-06-24 00:22:00,-2.8314900000000023,-2.833776666666669,-3.4023024999999905,-0.0039508576139181545,0.5685258333333216,0.28976943055554283,-2.800968333333337,0.0
2019-06-24 00:23:00,-2.8522583333333387,-2.8354670833333344,-3.4023024999999905,-0.003835379200661229,0.566835416666656,0.29007454166665386,-2.800968333333337,0.0
2019-06-24 00:24:00,-2.8449283333333355,-2.8362266666666667,-3.4023024999999905,-0.0037152954257847733,0.5660758333333238,0.29029841666665385,-2.800968333333337,0.0
2019-06-24 00:25:00,-2.889489999999995,-2.8382066666666663,-3.4023024999999905,-0.0035941193984039567,0.5640958333333241,0.29074105555554275,-2.800968333333337,0.0
2019-06-24 00:26:00,-2.921843333333335,-2.843400416666668,-3.4023024999999905,-0.0034861232136794594,0.5589020833333223,0.2916008055555428,-2.800968333333337,0.0
2019-06-24 00:27:00,-2.9358800000000045,-2.847668333333335,-3.4023024999999905,-0.003378516409971527,0.5546341666666557,0.29200768055554277,-2.800968333333337,0.0
2019-06-24 00:28:00,-2.9761683333333337,-2.851339166666671,-3.4023024999999905,-0.0032746072392495257,0.5509633333333195,0.29326426388887633,-2.800968333333337,0.0
2019-06-24 00:29:00,-2.9993716666666614,-2.86187208333334,-3.4023024999999905,-0.003165894106814024,0.5404304166666503,0.294164541666654,-2.800968333333337,0.0
2019-06-24 00:30:00,-3.0091350000000077,-2.869195416666667,-3.4023024999999905,-0.0030632927662376714,0.5331070833333236,0.2950038472222097,-2.800968333333337,0.0
2019-06-24 00:31:00,-3.023801666666664,-2.8723933333333385,-3.4023024999999905,-0.002959216579043963,0.529909166666652,0.29527879166665405,-2.800968333333337,0.0
2019-06-24 00:32:00,-3.001204999999999,-2.876210416666673,-3.4023024999999905,-0.0028421877046959894,0.5260920833333174,0.29538568055554293,-2.800968333333337,0.0
2019-06-24 00:33:00,-3.0537066666666632,-2.879108749999993,-3.4023024999999905,-0.0027276970345449895,0.5231937499999972,0.2958894444444318,-2.800968333333337,0.0
2019-06-24 00:34:00,-3.067763333333339,-2.887047083333327,-3.4023024999999905,-0.00262246591458587,0.5152554166666636,0.29678511111109857,-2.800968333333337,0.0
2019-06-24 00:35:00,-3.039666666666669,-2.887047083333327,-3.4009362499999902,-0.002508671985760906,0.5138891666666634,0.293498805555543,-2.800968333333337,0.0
2019-06-24 00:36:00,-3.078143333333337,-2.887047083333327,-3.3995616666666564,-0.0024037183795110563,0.5125145833333296,0.2869157499999874,-2.8314900000000023,0.0
2019-06-24 00:37:00,-3.0695816666666644,-2.887047083333327,-3.3987962499999966,-0.0022946891330665495,0.5117491666666698,0.28271343055554304,-2.8449283333333355,0.0
2019-06-24 00:38:00,-3.067146666666666,-2.887047083333327,-3.3958970833333275,-0.00217998353687188,0.5088500000000007,0.2811569999999874,-2.8449283333333355,0.0
2019-06-24 00:39:00,-3.100731666666661,-2.887047083333327,-3.394067916666664,-0.002074036583776621,0.5070208333333373,0.28141676388887615,-2.889489999999995,0.0
2019-06-24 00:40:00,-3.092170000000003,-2.887047083333327,-3.389183333333321,-0.001967578020240708,0.5021362499999942,0.278979930555543,-2.921843333333335,0.0
2019-06-24 00:41:00,-3.08668500000001,-2.887047083333327,-3.3858166666666545,-0.0018611026369126909,0.49876958333332766,0.2729156944444319,-2.9358800000000045,0.0
2019-06-24 00:42:00,-3.056753333333326,-2.887047083333327,-3.381085833333332,-0.0017503647180468803,0.49403875000000497,0.2675588194444318,-2.9761683333333337,0.0
2019-06-24 00:43:00,-3.0787466666666603,-2.887047083333327,-3.3788058333333346,-0.0016460359013138527,0.4917587500000078,0.26490844444443173,-2.9993716666666614,0.0
2019-06-24 00:44:00,-3.062873333333336,-2.887047083333327,-3.373014583333326,-0.0015254487467034558,0.4859674999999992,0.26298531944443176,-3.001204999999999,0.0
2019-06-24 00:45:00,-2.9712933333333353,-2.887047083333327,-3.370265,-0.001377735797744125,0.483217916666673,0.26258859722220945,-2.9712933333333353,0.0
2019-06-24 00:46:00,-2.9895899999999997,-2.887047083333327,-3.366284583333334,-0.0012357216409285864,0.4792375000000071,0.26250694444443157,-2.9712933333333353,0.0
2019-06-24 00:47:00,-3.01952,-2.887047083333327,-3.3613937499999995,-0.0011025697963929191,0.4743466666666727,0.2628527083333204,-2.9712933333333353,0.0
2019-06-24 00:48:00,-3.0335666666666725,-2.887047083333327,-3.358800416666659,-0.000974430049281383,0.47175333333333214,0.2629747777777649,-2.9712933333333353,0.0
