time,TE_1003a,TE_1003b,TE_1003c,PT_4001,TE_1003,label
2019-07-09 04:03:00,59.82784,61.02197666666666,60.17095333333332,0.2390533333333333,59.99939666666666,0.0
2019-07-09 04:04:00,59.84861333333334,61.00853333333333,60.245419999999996,0.23917999999999998,60.04701666666667,0.0
2019-07-09 04:05:00,59.88156,61.003656666666664,60.318666666666665,0.2394666666666667,60.10011333333333,0.0
2019-07-09 04:06:00,59.94991666666667,61.02197666666667,60.269830000000006,0.2396,60.10987333333333,0.0
2019-07-09 04:07:00,59.99510333333333,60.97802333333333,60.22102,0.2391,60.108061666666664,0.0
2019-07-09 04:08:00,60.029293333333335,60.993893333333325,60.23200333333333,0.23842333333333332,60.13064833333332,0.0
2019-07-09 04:09:00,60.076919999999994,60.98778333333333,60.30522666666666,0.23806999999999998,60.19107333333334,0.0
2019-07-09 04:10:00,60.15019,61.047619999999995,60.23933,0.23754,60.19476,0.0
2019-07-09 04:11:00,60.10257333333334,61.03538666666666,60.235643333333336,0.23673,60.16910833333333,0.0
2019-07-09 04:12:00,60.255173333333325,61.062266666666666,60.251523333333324,0.23629999999999998,60.25334833333334,0.0
2019-07-09 04:13:00,60.26618666666666,61.09035,60.24666,0.23678666666666667,60.25642333333334,0.0
2019-07-09 04:14:00,60.25153,61.14161999999999,60.125753333333336,0.23581333333333335,60.18864166666666,0.0
2019-07-09 04:15:00,59.59951,60.24053333333334,58.13796333333334,0.23550000000000001,58.868736666666656,0.0
2019-07-09 04:16:00,58.86080333333334,59.92428666666666,58.39685000000001,0.23568666666666668,58.62882666666667,0.0
2019-07-09 04:17:00,58.78755666666668,60.33456,59.29305,0.23572666666666667,59.040303333333334,0.0
2019-07-09 04:18:00,59.09401666666667,60.58972666666667,59.620270000000005,0.23550000000000001,59.35714333333334,0.0
2019-07-09 04:19:00,59.35654333333334,60.71549666666667,59.65691,0.23615333333333333,59.50672666666667,0.0
2019-07-09 04:20:00,59.54945333333334,60.84738999999999,59.74724333333333,0.23638,59.64834833333334,0.0
2019-07-09 04:21:00,59.73138666666666,60.82541333333333,59.741139999999994,0.23657000000000003,59.73626333333333,0.0
2019-07-09 04:22:00,59.85593333333333,60.89867,59.727726666666676,0.23628666666666664,59.79183,0.0
2019-07-09 04:23:00,59.957240000000006,60.89745,59.782666666666664,0.23685000000000003,59.86995333333332,0.0
2019-07-09 04:24:00,59.91206999999999,60.88401999999999,59.74116999999999,0.23695000000000008,59.82662,0.0
2019-07-09 04:25:00,60.048840000000006,60.86448333333332,59.74969666666666,0.23634333333333332,59.89926833333334,0.0
2019-07-09 04:26:00,60.08670666666668,60.89866666666666,59.89376333333333,0.23629999999999998,59.990235000000006,0.0
2019-07-09 04:27:00,60.11111999999999,60.93163333333333,59.86691333333332,0.23614,59.98901666666668,0.0
2019-07-09 04:28:00,60.27226999999999,60.93285666666667,59.90231000000001,0.23598,60.087289999999996,0.0
2019-07-09 04:29:00,60.29547666666667,60.927973333333334,59.846156666666666,0.23565999999999998,60.07081666666667,0.0
